Galatia|1
κνυζασθαι|1
oenogarum|1
gāvīsus|1
merops|1
Cedrōsiī),|1
Adi|1
<B>gelum</B>,|1
<B>gelus</B>,|1
gentis,|1
gantis,|1
genuī,|3
genitum,|3
γίγγρας|1
µελάνθιον|1
glandula|1
glandium|1
glans,|1
Avien.|1
orb.|1
descr.|1
285|1
glandis,|2
glaucis,|1
glīris,|1
im|1
glōris,|1
matis|1
glūtis,|1
gluten|1
glittus),|1
ignōro),|1
gonis,|2
κολοιός|1
gradatio|1
gradī|2
atos,|2
eōs|2
γραµµατικοµάστιξ)|1
Adv;|1
edis,|1
στέγη|1
gruis,|1
grȳpis|1
gubernator,|1
Laber,|1
3|2
gubernaculum|1
gurges|1
gitis,|1
guminasium),|1
PAdi.:|1
haesūrus,|1
-Eris|1
as,|1
agis|2
ērum|1
ἁπαλός|1
οψον)|1
haruspicium|1
alis,|4
-Ere|1
hebetis|1
Hieron.|1
108,|1
Lact.|2
4,|9
7,|3
Vulg.|1
Esther|1
hahae,|1
scen.|2
447|1
Varius|1
ados|1
ellops),|1
patis,|1
gemma|1
haerēs),|1
Edis,|1
saxum|1
ōis,|1
<B>-um</B>,|1
ibrida),|1
haec,|1
hoc,|1
Pronom.|4
demonstr.|3
haece,|1
hoce,|1
hiemis,|1
hilla|1
hinnula|1
innuleus,|1
Inuleus),|1
ōn|1
masc.|2
honorificentius,|1
honorificentissime,|1
honorificentior,|1
honorificentissimus|1
503,|1
35;|1
570,|1
hordeaceus,|1
Cas.|1
494|1
fordus|1
hydraulus|1
phylacis,|1
enis,|2
pheatos,|1
hypocauston|1
tricis.|1
citūrus,|1
iactum,|1
frequenter|1
patitur|1
iacturam,|1
28,|1
25|1
Dianium|1
pygis|1
ychis,|1
Priscus|1
bicis,|1
Icarus|1
Icī,|1
ictum,|1
ea-dem,|1
i-dem|1
nōtum,|4
licet|1
laesūrus,|1
illa,|1
illud|1
licis|1
aec,|2
uc,|1
illinc|1
līquī|3
illūtus),|1
bris|1
bricis|1
mixtum,|2
moritūrus,|2
zB.</I>|1
trin.|1
24.|2
364|1
R2),|1
mūtuī,|2
permixtus,|1
petis,|1
plexī,|1
plexum,|1
plicitum|1
impunitus|1
inlaesus,|1
97,|1
beris|3
243,|1
30:|1
minores|1
naticas|1
truī,|2
Praepos.|3
Praeverbium,|1
scōnsum,|1
inpatienter,|1
90,|1
ἀχώριστος|1
ἀπερισπάστως|1
inanilogus),|1
ālis|5
Onis.|4
επουράνιος|1
canduī,|2
cānuī,|1
PAdi.,|1
cessīvī|1
cicoris|1
ἄχροος|1
ἀσύµβαµα|1
Iren.|3
21,|1
ἀσυµφωνία|1
stantis|1
crēbruī|1
ἄπιστος,|1
bōnis,|1
ἀθεράπευτος|1
cūdis,|1
ἀζήµιον|1
pīscī|2
indipiscor,|2
106,|1
14;|1
getis,|1
asin.|1
279|1
deptus|1
dipīscī|1
in-doluī,|1
201|1
6.|1
13.|2
14),|1
dulsī,|1
dultum,|1
dūtum,|1
ὀλιγοφάγος|1
cācis|1
Emorī|2
ἄνιππος|1
ertis|3
ἀνείκαστος|1
farsī|1
ōcis|4
Inferior,|1
Infimus|1
Atis|6
intulī,|2
illātum,|1
Inferre|1
ἄγονος|1
ero|1
infimatis|1
infirmus|1
incipit|1
flāvī,|1
flātum,|1
frēgi,|2
frondis|1
gentis|1
ἄδοξος|1
granduī,|1
ἀοίκητος|1
επιχαίνω|1
inhonorus|1
nāsci,|1
nītī|2
nōtuī,|2
olitum,|1
ἄκαιρος|1
it,|1
Perf.|1
inquiī,|1
verb.|1
ἀσάλευτος|1
Etis|3
saeptus,|1
scalptum,|2
εἰς|1
έγγύς|1
ἀσπουδαστος|1
serpsī,|3
serptum,|1
insignis,|1
Commod.|1
apol.|1
507|1
siluī|1
sontis|2
sorduī,|1
ῥυπαίνω|1
spersī|1
Ulp.|3
dig.|5
§|6
6|2
ἀντίον|1
insuesco|1
Infuī,|1
inesse|1
sūmpsi,|1
<B>integmentum</B>,|1
integumentum|1
ἄκρατος|1
intereo|1
cēpi,|2
παρυφή|1
cutis|1
id|2
est|1
stupratus,|1
113,|1
3;|1
ἡµεροκλέπτης|1
µεσοµήριον|1
Emptum|2
<B>interius</B>,|1
Compar.,|1
<B>intimus</B>,|1
micuī,|1
nituī,|1
παννυχίδες|1
impedio|1
pretis,|1
rēgis,|2
interscapulum),|1
stitis|2
stīnctus,|1
esse,|2
pers.:|1
trīginis,|1
vulsī,|1
intubum),|1
tīnxī,|2
tīnctum,|2
tonātum,|1
trāxi,|1
infundo,|1
99,|1
14.|2
Unxī,|6
Unctum,|5
ursī,|3
ἀναφρόδιτος,|1
vertī,|1
Ascere|1
vīdī,|5
βασκαίνειν|1
ευτελίζω|1
τὰ|1
εντερα|1
ἰού)|1
yī,|1
Irāscī|3
hyrpex),|1
rāsus,|1
rausī,|2
rēpsi,|1
quiētis,|2
παρρησία|1
ea,|1
Sapis|1
in,|1
Pisaurus|1
ēlis,|2
is-ta,|1
is-tud|1
oc|1
ādv|5
itineris,|1
iterum|1
urbanitas|1
Iulius,|1
iuro|1
venuī,|1
iūvi,|1
iūtum|1
gis,|1
iūris,|1
ūtis,|6
<B>l</B>|1
labium,|1
Iscī|1
lactis,|1
lacera,|1
lacerum|1
lacerta,|1
γαλακτώδης|1
laesī,|2
laesum,|1
apis|1
laetitia,|1
61|1
Lais|1
lambī,|2
lambitum,|1
lamentor|1
<ī>|1
lanx,|1
orig.|2
25.|2
§.|1
κλειτορίς|1
languī,|2
LAnivium),|1
lancis,|1
laqueāns,|1
laqueātus|1
Laris,|1
Lartis,|1
ferum,|1
laserpicum|1
lāserpitium),|1
σίλφιον|1
serpyllum|1
laudis,|1
Inchoat.|1
ētis|2
legatus|1
lectito,|1
74|1
lēnātus,|1
lendis,|1
lentis,|1
leōnis,|1
ptis|1
rhāgis|1
cadis|1
phidis,|1
Laber.|1
801|1
Ligusticum|1
lēgis,|1
erōrum,|1
buit|1
pendis,|1
licitum,|1
licitus|1
licuit|1
ēnis|3
licium|1
linamentum|1
līvī|1
zōstis|1
lynter),|1
tris|2
liquī|1
obliquus,|1
100,|1
sq.|1
deliramentum,|1
24,|2
Pomp.|1
158),|1
lītis|1
s.</I>|3
littera|1
libido|1
longavus),|1
Lucii|1
puer|3
untis,|1
cra,|4
crum|4
ludius|1
lūctum,|1
luitūrus,|1
lupa|1
lupanar|1
lustrum|1
πήλωµα|1
lutum,|1
ann.|3
94|1
lūcis,|1
Lycaeus|1
phōtis,|1
phronis|1
cis|1
<B>m</B>|1
Macrobii|1
chīris|1
vitis|1
alba|1
mel|1
magdalides,|1
Val.|3
ars|1
magida|1
<B>māgnificentius</B>,|1
<B>māgnificentissimē</B>,|1
<B>māgnificentior</B>,|1
<B>māgnificentissimus</B>|1
µεγαλόλαος|1
uxor|1
Vulcani,|1
Calp.|1
Piso|1
κακότης|1
māluī,|1
mālle|1
ertis,|1
Veturius|1
Hostilius|1
mandī,|1
manuplāris),|1
Pass.|3
<B>mānsuēfīo</B>,|1
poleos|1
Marci|1
ōrum|2
Mārtis,|1
teris|1
maris,|2
kauen)|1
edax|1
vortis,|1
Mars,|1
µηχάνηµα|1
chiris,|1
herba|1
ātas,|1
medius,|1
īi,|8
<B>mehercule</B>,|1
<B>meherculēs</B>|1
mellis,|2
ās,|1
ana|1
anos|1
Medicus|1
melomeli|1
fluentis|1
melopepo|1
ponis|1
nisse|1
phidis|1
ψευδολογία|1
mentis,|1
tīrī|2
meracus,|1
Cael.|2
Aur.|1
morb.|1
chron.|1
17;|1
10|3
ēdis|1
mercis|1
anos,|1
mercennarius,|1
146b,|1
metor|1
mēI,|1
<B>mīliēs</B>|1
miluus|1
Numer.,|1
milvus|1
mīnctum|1
ministeriales|1
minitor|1
Ois|1
Varro|8
r.|6
9|2
K.|2
Colum.|3
Sangal.|1
minutia,|1
Arnob.|2
49|1
miror,|1
Pompon.|2
108.|1
128|1
µύρονκρόκινον|1
seritum|1
thrācis,|1
metrum|2
moderor,|1
modifico,|1
modi|1
imperator|1
modius,|1
Cato|2
58|1
extr.|1
Î|1
145|1
molior|1
moly|1
mola|1
pīdos,|1
montis,|1
momordī,|1
mordēre|1
morigeror|1
yris|1
mortis,|1
mōris,|1
mulctum,|1
<B>plūs</B>,|2
<B>plūrimum</B>|1
Subst.|1
plūris|1
trīcīs,|5
µύσσω|1
ficis|1
mirmillo),|1
murmuro,|1
murrha),|1
myrrhātus),|1
myrrheus),|2
myrrhinus,|2
myrrinus),|2
mirta),|1
µυρσίνη|1
murteta|1
murtetum,|1
vidul.|1
X|1
III.|1
Stud.|1
mūris,|1
mutilus|1
myos|1
Myos,|1
bidis|1
ψάλλω|1
<B>nacta|1
nactus|1
pyos,|1
Nāris,|1
Narbo|1
thēcis|1
27|2
nasci,|1
151,|1
sum|1
nasus,|1
267.|2
582|1
naturalis,|1
Plat.|1
12|1
navicula,|1
ep.|1
9;|1
37|1
nausea|1
naviter,|1
polis|1
nec|1
bidis,|1
nexuī|1
µήποθεν|1
fantis|1
nefandus,|1
nefantia|1
facta,|1
140.|1
frendis|1
nēminis,|1
nēvī,|2
nētum,|2
nēquior,|1
nēquissimus|1
nequidquam),|1
necis,|1
gris|1
ninxī,|1
nivī,|1
nivis|1
nāvī,|1
nāre|1
Abl.:|1
hāc|1
noctu,|2
quā|1
Plaut|1
notia|1
sudarium|1
nōluī,|1
nōlle|1
numer.|4
nongentesimus|1
nostra,|1
nostrum|1
notitia,|1
Lucr.|2
182|1
noctis,|2
capt.|3
655|1
nōgae|1
πολύς|1
nugator,|1
29|2
adum,|1
umdum|1
alicubi|1
nunc|1
iam|1
<B>nūperrimē</B>,|1
trīcis|9
nucis|1
numfa),|1
<B>o</B>|1
mīvī|1
dulcuī,|1
ēsum,|1
horruī|1
iacuī,|2
obicis,|1
Irātus,|1
lītus|1
līvīscī|1
cūtus|1
orīrī|1
rutum|2
sequī,|3
sidis,|1
opstitrīx),|1
θαµβοῦµαι|1
opstipēsco),|1
stupuī|1
önis,|1
torpuī,|1
ēri,|1
tūsum|3
tursī,|1
ventūm,|1
canuī,|1
cāsum,|1
cecinī|2
cēpi|1
pitis|1
culuī,|1
occurrit|1
Oceanitis|1
ὠκέως|1
metra,|1
distr.|3
viri,|1
ōdisse|2
udo,|1
34,|1
podis|4
oī,|1
litos,|1
obtulī,|1
oblātum,|1
offerre|1
Ofilius),|1
olusatrum|1
olea,|1
olus|1
atrum|1
ychis|2
phryos,|1
Aemilius|1
ados,|1
parabilis|1
pepercī|1
peperī,|1
partum,|1
paritūrus,|1
ēthis,|1
parabsis|1
parricidium,|1
partis|1
parsimonia,|1
132,|1
5.|4
142.|1
pāscī,|1
Atis,|3
patior|1
σταφυλινος|1
phorûm,|1
<B>patefīo</B>,|1
fieri|1
patuī,|2
patī|3
πατροκτονία|1
paulatim,|1
pavo|1
pācis,|1
pexum|1
tre|3
pepēdī,|1
pēditum,|1
pepulī,|1
pependī,|2
opis|1
9)|1
culī,|1
culsum,|1
cēnsuī,|3
cīre|1
clārui,|1
περκνόπτερος|1
percontor|1
crepuī,|2
crepitum,|1
cussi,|1
dīvīsī,|1
dīcis,|2
dolitum,|1
egrī|1
pericida|1
frūctus|1
fruī,|1
perrēxī,|1
perrēctum,|1
peiero|1
perītus|1
perlino,|1
12,|2
uit,|1
mīxī,|1
mīstum|2
Atūrus,|4
nōtui,|1
noctis|1
peris|1
petis|2
perpetuus|1
pessus|1
petī|1
perplexe,|1
Cass.|1
Hemin.|1
potītus|1
chra,|3
chrum|3
sīvi,|1
perscrutor|1
quācis|1
strūctus,|1
taeduī,|1
taesum|1
est,|1
tēxi,|4
tendī|1
Ussī,|2
veritus|2
veteris|1
ilis|3
voluī,|2
velle|2
pessum|1
pestilens,|1
Laev.|1
petitio|1
hereditatis,|1
Eutych.|1
<B>M.</B>|1
angis,|1
Falisci|1
phlogis,|1
fol.|2
308|1
is.|1
Friges|1
ygis,|2
iārum,|4
Pictavi,|1
Caes.|2
b.|1
G.|1
Lucan.|1
436.|1
166|1
uit|1
205|1
pīnsī|1
pisum|1
sagitta|1
ōtis|2
plausī|1
plēbis,|1
plexī|1
plerusque|1
raque,|1
rumque|1
pleuritis,|1
8.|1
Prud.|2
perist.|1
485|1
plectibilis|1
µόλυβδος|1
pluī|1
plūris,|1
pnīgis|1
Hdschrn.|2
Ausgg.|2
auch</I>|1
Penīnus|1
Paula,|1
citus|1
luctum,|1
pontis,|1
Pontis,|1
prurigo|1
<B>Porsinna|1
πορθµεύς|1
potuī,|1
posse|1
postilena|1
posterior,|1
postrēmus|1
irreg.|1
posticus|1
iōnis,|1
postea,|2
118;|1
Curc.|1
529;|1
342|1
685|1
επάνοδος|1
postmodo,|1
Liv.,|1
Max.|1
pomerium|1
κατόπισθεν|1
milites|1
:510|1
pote|1
pōtāvī,|1
pōtātum|1
celeris,|1
celere|1
coepisse|1
cōnsūmptus,|1
cocis|1
dēmptus,|1
ἀµφιδέξιος|1
praedor|1
doctus,|1
praeexercitamentum|1
fricātus,|1
bera,|2
berum|2
mersus,|1
supra|1
modum|1
mulsus,|2
polluī,|1
rūpi,|1
scīvī,|2
secātum|1
iae,|1
stitui,|1
stitum|1
praesto|1
sūtus,|2
tāctus,|1
vehī,|2
tīnctus,|1
totondī,|2
tortus,|1
praevaricor|1
prandī,|1
prānsum,|1
pretium|1
precis,|1
prius|1
<B>-us</B>,|2
Priscianus|1
Caesariensis|1
soror|1
proavi|1
frater|1
proaviae|1
πρόβατα|1
προπίνω|1
quo|1
proceditur|1
muro|1
prōclīvius,|1
fectus|1
ficīscī|1
flīctus,|1
fluentis,|1
generī,|1
*προκυβερνήτης|1
prolubium|1
mīxtus,|1
promiscuus,|1
383.|1
Liv.|2
13,|1
Tac.|1
48|1
mutuus|1
<B>propius</B>,|1
<B>proximē</B>,|1
propius|1
scriptum,|1
satum,|2
praesidens|1
uī|2
socerī,|1
prōfuī,|1
prōdesse|1
vīxisse|1
prorsus|1
prytanaeum),|1
EI,|1
psallī,|1
ēcis,|1
37,|2
39|1
Detlefsen|1
īdis|2
enclit.|1
crescere,|1
incrementare,|1
152,|1
41|1
Publii|1
pugnus,|1
796|1
Schoell|1
chrī,|1
pullus|1
accent.|1
34.|1
526,|1
pulpamentum|1
pultis|1
pulso|1
Is,|1
pupugī,|1
purpurasco|1
porphyrites|1
pūris,|1
putris,|1
putre|1
puteus,|1
19,|1
15593|1
pusus|1
roentis|1
op|1
Num.|13
asses|3
τετράχορδον|1
quattrīduum),|1
τετρήρης|1
quadringeni,|1
fig.|1
414,|1
quaesīvī,|1
quaesītum,|1
quālecumque,|1
relat.|2
quālelibet|1
quālenam|1
quammāgnacumque,|1
quammāgnumcumque|1
acumque,|1
umcumque|1
alibet,|2
umlibet|2
quantacumque,|1
quantumcumque,|1
quantalibet,|1
quantumlibet|1
quantavīs,|1
quantumvīs|1
quadrigeminus|1
quassum,|1
Schol.|1
rhet.|1
querimonia|1
<B>quae</B>,|1
<B>quod</B>,|1
quaedam,|1
quoddam|1
Etis,|1
Etūrus,|1
quae-nam,|1
quod-nam,|1
quinquagies|1
quinquaginta|1
πεντάπρωτοι|1
lustrare|1
Quinti|1
puer,|1
59.|1
<B>Quīnta</B>|1
qua|1
quid,|1
interrog.,|1
quid-nam,|1
quaepiam,|1
quodpiam|1
quaequam,|1
quidquam|1
quidque|1
quaequae,|1
quidquid|1
quaevīs,|1
quidvīs|1
quaevīscumque,|1
quodvīscumque|1
cuias|1
quotacumque,|1
quotumcumque|1
E,|1
rāsi,|1
rapuī,|1
raptum,|1
rapto|1
il,|1
rausum,|1
rūdus),|1
inseparab.|1
accēnsus,|1
rebellio|1
Ivi|1
calcis|1
cēnsītum|1
trochlea|1
superior|1
crēvi,|2
crūduī,|1
viā|1
accēnsum,|1
alqm|1
alqā|1
re|1
dūxi,|1
fellī,|1
rettulī,|1
relātum,|1
rētulit,|1
rēferre,|1
fōvī,|1
fricātūrus,|1
reliquus|1
mānsi,|1
igis,|4
repandus,|1
1303.|1
minīscī,|1
rēnis,|1
ratus|1
repercī,|1
pexus,|1
reppulī,|1
repulsum,|1
repperī,|1
repertum,|1
reī,|1
sarsī,|2
sartum,|2
ecis|1
ἀποσφραγιστής|1
sipuī|1
sonuī|1
aufdecken,|1
entblößen,|1
öffnen,|1
iī.,|1
tōnsus,|1
tōstus,|1
Anom.|1
trūsus,|1
vēndidī,|1
vēniī,|2
Eri,|1
viguī,|1
viruī,|1
victūrus,|1
vomuī,|1
rabo|1
rhois|1
rictus,|1
1193.|1
Verr.|1
94:|1
are,|1
rimor,|1
71|1
gī|1
Rhīpaeus|1
Adv.;|1
rivi|1
rixor,|1
43|1
robur|1
rōris,|1
ructo,|1
74.|1
Fulg.|1
contin.|1
142|1
rudīvī,|1
<B>rūmis</B>,|1
c.,|2
rumino|1
rūris,|1
rustice|1
diabathrum|1
Sebādia),|1
Sebādius),|1
sabulum|1
ägyptischer|1
sacerdotalis|1
Charis.|1
Diom.|1
436,|1
17|2
K.;|1
<B>saepissimus</B>,|1
saeviī,|1
saevītum,|1
saeve,|1
180|2
saga|1
salis,|1
salictum,|1
47,|1
Itus,|1
saluī|1
saltem|1
sānxī,|1
sancītum|1
sānctum,|1
veraltete|1
Form</I>|1
sanguen),|1
µῶκος|1
saffīrīnus),|1
Saravus.|1
<B>saraballa</B>|1
sartor,|1
450;|1
sartrix,|1
56,|1
22|1
sarmentum,|1
most.|1
1114|1
ardea|1
sarpsī,|1
sarptum,|1
trīcis.|1
ura,|1
urum|1
savillum|1
saxosus,|1
29;|1
41,|1
21|2
scabies,|1
481,|1
44:|1
scābī,|1
em|1
scalpsī,|1
Scatināvia),|1
scandī,|1
scānsum,|1
venucula|1
scaturigo,|1
112.|1
44,|1
33,|1
schoenus,|1
20.|2
ischiadicus|1
surpiculus),|1
sciscitor|1
scītum,|1
ēcis|1
σκοτόω|1
scrattia,|1
scrapta),|1
sine|1
sectum|1
sector|1
Posit.|1
<B>secus</B>,|1
aliter|1
Saguntia),|1
gregis|1
caprī,|1
corporis|1
hominis,|1
cera,|1
cerum|1
necis|1
Samēramis),|1
missis,|1
semisopitus|1
semper,|1
Iordan.|1
Get.|1
48,|1
249|1
Uncis|1
senis,|1
senior,|1
senius|1
pelīvī|1
sēpis|1
septentrio),|1
vir|1
Lucius|2
εβδοµήκοντα)|1
sequius|1
Sēris,|1
Σέριφος)|1
serpo,|1
act.|1
apost.|1
serpillum),|1
altera,|1
alterum|1
επόγδοος|1
επίτριτος|1
pars|1
subina),|1
Cn.|1
sīdī|1
fenum|1
Graecum|1
silus|1
simila|1
simpliciter,|1
176,|1
altindisch|1
sanitúr|1
sembella|1
singulariter|1
trum,|2
sīfōnārius),|1
suppo|1
erice,|1
r.r.|1
stit</B>I|1
κάδος|1
zmaragdus),|1
sōlis,|1
solitus|1
<B>sōlicitus|1
<B>sollistimum</B>)|1
<B>tripudium</B>|1
sōlennitās),|1
Otus|1
s.|1
penis,|1
Catull.|1
Schwabe.|1
1700.|1
sorbuī,|1
sortis,|1
cōs,|1
spanditus,|1
sparsi,|1
sparsum,|1
σπάθη),|1
sprēvi,|1
sprētum,|1
Sphīnx,|1
Anthol.|1
lemm.|1
R.|1
Augustin.|2
civ.|2
dei|2
272,|1
D.2:|1
Sphīngis,|1
specio|1
splēnis,|1
spopondī,|1
spontis,|1
squalidus|1
venucula,|1
34|1
Sill.|1
vulva|1
sterilis|2
stibi|1
satyrion|1
stipis,|1
stirpis,|1
statum,|1
strigosus,|1
Nelei|1
carm.|1
strigilis|1
strūxi,|2
<B>stupefīo</B>,|1
Stygis|1
suāsi,|1
ὑποστίζω|1
ὕπαιθρον|1
ὕπαιθρος|1
Erēctum,|1
Inflātus,|1
iī,Ire|1
sublicae|1
ἀνθερεών|1
monuī,|1
alteruter|1
dī,|1
falsche|1
Lesart|1
bei|1
Fronto|1
35,|1
N.|1
ringī|1
ūdis,|1
strinxī,|1
</I>Avi,|1
κοιλοντοῦ|1
ποδός|1
āctum,|1
habitus,|1
ūstum,|1
vadis,|2
sufferre|1
suffragor|1
Sigambrī),|1
suggrunda|1
suggilo,|1
sūgilo),|1
ἰδιοπάθεια|1
ἰδιοπαθῶς|1
ἰδιοπαθής|1
ārum|1
sulfur),|1
sulfureus),|1
ectilis|1
addidī,|1
additum,|1
εµβολισµός|1
ἡµιόλιος|1
datus,|1
Egredī|1
<B>-entissimus</B>,|1
superficies,|1
Iavolen.|1
31,|1
39.|1
Interpr.|1
Menol.|1
Vall.|1
Febr.|1
fīxus,|1
iectum|1
strāvi,|1
Instrūctus,|1
Serv.|1
Aen.|1
351|1
nāscī,|1
επιπλέω|1
numerus|1
spersus,|1
vectus,|1
pēgi,|1
sīpo),|1
impers.,|1
me|1
alcis|1
suis,|1
poss.|2
ris|1
ingis|1
asilus|1
ταβλίζω|1
tabes,|1
tacuī,|1
tacitum,|1
taeduit|1
tālecumque|1
tamen|1
tamarix,|1
67.|1
īlis,|1
tetigī,|1
<B>tanta-dem</B>,|1
<B>tantum-dem|1
convivalis,|1
lex,|1
1307.|1
ui,|1
ταριχευτός|1
τήγανον|1
ūris,|1
ēī|1
τό)|1
<B>temperī</B>,|1
supremum|1
augurii|1
tempus,|1
Libri|1
augural|1
ōrnm,|1
tetendī,|1
etis|1
terminus,|2
37.|1
Tur.|1
Franc.|1
375,|1
479|1
Septimius|1
Florens|1
Tertullianus|1
āntis,|1
textam,|1
Thāidos|1
Thebae|1
Tevestē,|1
Tebestē),|1
thōis,|1
īpis|1
TUringī,|1
Toringī),|1
tunnus),|1
<B>Tingi</B>|1
tinnio|1
neutr.<B>-ius</B>,|1
sustulī,|1
sublātum,|1
κώπη|1
<B>tōphīnus</B>,|1
<B>tōphāceus</B>,|1
<B>tōphīcius</B>,|1
<B>tōphōsus</B>|1
tōstum,|1
trabs,|1
abis,|1
ductum|1
Ulpius|1
Traianus|1
ῥοδάνη|1
trānstulī,|1
trānslātum|1
fungi|1
pulsus,|1
pūnctus,|1
trāversus),|1
Trasimēnus,|1
Trasymēnus),|1
τραυλός|1
tria|1
triados|1
faucis|1
τριµιτάριος|1
terio|1
tristitia,|1
Ter.|1
adelph.|1
30|1
gernm|1
Trōis,|1
onocrotalus,|1
367,|1
trucis|1
strychnos|1
trygos|1
λαφύσσω|1
tueor|1
tulī|1
tumultuarie|1
ὀχλοκόπος|1
tutudī,|1
tūnsum|1
turbo|1
τρυγών,|1
tūris,|1
tutor|1
Priapus,|1
11.|1
phōeos|1
<B>Uberrimē</B>,|1
εµπίλιον|1
ultus|1
ulcīscī|1
ulterior,|1
ultimus,|1
Posit.,|1
ulter,|1
navis|1
unicolor,|1
ham.|1
819.|1
opilio|1
urbis,|1
usucapio|1
utra,|1
utrum,|1
utrius,|1
Dat.|1
utrī|1
utris|1
utra-cumque,|1
utrum-cumque|1
utra-libet,|1
utrum-libet|1
utraque,|1
utrumque|1
utra-vīs,|1
utrum-vīs|1
vafra,|1
vafrum|1
vagor,|1
mil.|1
424.|1
225|1
Freude,|1
Unwillens,|1
valitūrus,|1
Licinius|1
377,|1
bāro),|1
ἴονθος|1
vāsis,|1
πλάγιος|1
velitor,|1
villa|1
vulsī|1
vēnīre|1
a.|1
veneror|1
unda,|1
litus|1
venit,|1
venīre|1
<B>-Uva</B>|1
vēris,|1
verbi|1
gratia,|1
Not.|1
Tir.|1
49,|1
31.|1
400,|1
47|1
veru|1
Partic.,|1
στροφοῦµαι|1
heliotropium|1
Tit.|1
vetuī|1
veteris,|1
veterior|1
viginti|1
virī|1
seviratus|1
dea,|1
vitellus|1
µοσχεύµατα|1
θέναρ,|1
κοιλον|1
της|1
χειρός,|1
θέναρ|1
χειρός|1
volucris,|1
volucre|1
vōcis,|1
<B>x</B>|1
<B>y</B>|1
Zetes|1
ζωοφόρος),|1
