legio,|1
ui,|1
unaquaeque,|1
unumquodque|1
Upis,|2
clivus,|1
urbis,|1
urgentis|1
ĭ,|1
cēpi|1
utrăcumquĕ,|2
utrumcumquĕ,|2
ŭtrălĭbĕt,|1
ŭtrumlĭbĕt|1
ŭtrăquĕ,|1
ŭtrumquĕ,|1
ŭtrăvis,|1
ŭtrumvis|1
[uter|1
vis|1
utraeque,|1
uto|1
v|1
fra,|1
frum|1
vagina|1
l'étonnement,|2
douleur,|2
joie,|2
colère,|2
mépris,|2
menace|2
vălēte|1
vălŭi,|1
perierit|1
(vallis]|1
vădis,|1
vāsis,|1
(surtout|1
Vāsātae,|1
vastitas|1
vastus|1
vāsus|1
[abréviation|1
d'une|1
ancienne|1
l'impér.|1
velle|1
vēlĭtis,|1
vulsi|1
irréel|1
participe|1
fri,|1
Fortunatus,|1
vennuncula,|1
ventris,|1
vēris,|1
verberalis,|1
Ravennates,|1
versi|1
verisimile|1
veru]|1
versĭcŏlōrus,|1
verso|1
vesci|1
ascebat,|1
erabat,|1
vestra,|1
vestrum|1
vestĭfĭca,|1
vestispĭcus,|1
vĕtŭi|2
vĕtĭtum|2
Pers.|1
veteris|1
vĭae,|1
vibōnis,|2
vicem|1
proquaestor|1
vix|1
vicis;|1
Longus|1
vīsus|1
vĭgĭlis|1
vīlui|1
Campi|1
virescere|1
forgé|1
par|1
Plaute|1
visere,|1
vĭa,|1
naves|1
vivide|1
vicis,|1
vŏles...|1
vŏlēma,|1
volgus,|1
voltur-,|1
voltus|1
vomax|1
ăcis|1
vestri|1
vovi,|1
votum|1
vōcis,|1
vulgate,|1
Zăbŭlōn,|1
zeae,|1
patina,|1
