resulto|rĕsulto=rĕsūlto|17|||as, are|
resupinus|rĕsŭpīnus|11|||a, um|
resurgo|rĕsurgo=rĕsūrgo|19|rĕsūrrēx|rĕsūrrēct|is, ere, rexi, rectum|
retarius|rētārĭus|1|||cf. retiarius|
rete|rēte|8|rēt||is, n.|
retendo|rĕtendo=rĕtēndo|19|rĕtēnd|rĕtēns|is, ere, tendi, tensum|
retexo|rĕtexo=rĕtēxo|19|rĕtēxŭ|rĕtēxt|is, ere, texui, textum|
retiarius|rētĭārĭus|1|||i, m.|
reticeo|rĕtĭcĕo|18|rĕtĭcŭ||es, ere, cui, -|
retinens|rĕtĭnens=rĕtĭnēns|14|rĕtĭnēnt||entis + Gén.|
retineo|rĕtĭnĕo|18|rĕtĭnŭ|rĕtēnt|es, ere, ui, tentum|
retorqueo|rĕtorquĕo=rĕtōrquĕo|18|rĕtōrs|rĕtōrt|es, ere, torsi, tortum|
retracto|retracto=rē̆trācto|17|||as, are|
retraho|retrăho=rē̆trăho|19|rē̆trāx|rē̆trāct|is, ere, traxi, tractum|
retribuo|retrĭbŭo=rē̆trĭbŭo|19|rē̆trĭbŭ|rē̆trĭbūt|is, ere, ui, utum|
retro|retrō=rē̆trō|30|||adv.|
reus|rĕus|1|||i, m.|
reveho|rĕvĕho|19|rĕvēx|rĕvēct|is, ere, uexi, uectum|
revello|rĕvello=rĕvēllo|19|rĕvēll|rĕvūls|is, ere, velli, vulsum|
revelo|rĕvēlo|17|||as, are|
revenio|rĕvĕnĭo|21|rĕvēn|rĕvēnt|is, ire, ueni, uentum|
reverentia|rĕvĕrentĭa=rĕvĕrēntĭa|0|||ae, f.|
revereor|rĕvĕrĕor=rĕvĕrĕŏr|25||rĕvĕrīt|eris, eri, reueritus sum|
reverto|rĕverto=rĕvērto|19|rĕvērt|rĕvērs|is, ere, i, sum|
revertor|rĕvertor=rĕvērtŏr|26||rĕvērs|eris, i, reuersus sum|
revincio|rĕvincĭo=rĕvīncĭo|21|rĕvīnx|rĕvīnct|is, ire, uinxi, uinctum|
reviso|rĕvīso|19|rĕvīs|rĕvīs|is, ere, uisi, uisum|
revoco|rĕvŏco|17|||as, are|
revolvo|rĕvolvo=rĕvōlvo|19|rĕvōlv|rĕvŏlūt|is, ere, uolui, uolutum|
rex|rex=rēx|5|rēg||regis, m.|
rhaebus|Rhaebus=Rhāebus|1|||i, m.|
rhamses|Rhamses=Rhāmsēs|6|Rhāms||is,|
rhenus|Rhēnus|1|||i, m.|
rhescuporis|Rhescuporis=Rhēscuporĭs|5|Rhēscuporĭd||is, m.|
rhetor|rhētor=rhētŏr|5|rhētŏr||oris, m.|
rhodanus|Rhŏdănus|1|||i, m.|
rhodope|Rhŏdŏpē|102|||es, f.|
rhodopeius|Rhŏdŏpēĭus|11|||a, um|
rhodus|Rhŏdus|1|||i, f.|
rhoecogenes|Rhoecogenes=Rhōecogenēs|5|Rhōecogen||is, m.|
rhoemetalces|Rhoemetalces=Rhōemetālcēs|5|Rhōemetālc||,is, m.|
rictus|rictus=rīctus|9|||us, m.|
rideo|rīdĕo|18|rīs||es, ere, risi, risum|
ridiculus|rīdĭcŭlus|11|||a, um|
rigeo|rĭgĕo|18|||es, ere, -, -|
rigidus|rĭgĭdus|11|||a, um|
rigo|rĭgo|17|||as, are|
rigor|rĭgor=rĭgŏr|5|rĭgōr||oris, m.|
rima|rīma|0|||ae, f.|
rimor|rīmor=rīmŏr|24|||aris, ari|
ripa|rīpa|0|||ae, f.|
risus|rīsus|9|||us, m.|
rite|rītĕ|31|||adv.|
ritus|rītus|9|||us, m. @ rite|
rivalis|rīvālis=rīvālĭs|6|rīvāl||is, m.|
rivalitas|rīvālĭtās|5|rīvālĭtāt||atis, f.|
rivus|rīvus|1|||i, m.|
rixa|rixa=rīxa|0|||ae, f.|
robigo|rōbīgō|5|rōbīgĭn||cf. rubigo|
robor|rōbor=rōbŏr|5|rōbŏr||oris, n.|
roboro|rōbŏro|17|||as, are|
robur|rōbur=rōbŭr|7|rōbŏr||oris, n.|
robustus|rōbustus=rōbūstus|11|||a, um|
rogatio|rŏgātĭo=rŏgātĭō̆|5|rŏgātĭōn||ionis, f.|
rogitatio|rŏgĭtātĭo=rŏgĭtātĭō̆|5|rŏgĭtātĭōn||ionis, f.|
rogito|rŏgĭto|17|||as, are|
rogo|rŏgo|17|||as, are|
rogus|rŏgus|1|||i, m.|
roma|Rōma|0|||ae, f.|loc.
romanus|Rōmānus|11|||a, um|
romularis|Rōmŭlāris=Rōmŭlārĭs|14|Rōmŭlār||e|
romulea|Rōmŭlĕa|0|||ae, f.|
romulus|Rōmŭlus|1|||i, m.|
roro|rōro|17|||as, are|
ros|rōs|5|rōr||roris, m.|
rosa|rŏsa|0|||ae, f.|
roscidus|roscĭdus=rōscĭdus|11|||a, um|
roseus|rŏsĕus|11|||a, um|
rostratus|rostrātus=rōstrātus|11|||a, um|
rostrum|rōstrum=rōstrŭm|4|||i, .|
rota|rŏta|0|||ae, f.|
rotundus|rŏtundus=rŏtūndus|11|||a, um (rut-)|
roucillus|Roucillus=Rŏucīllus|1|||i, m.|
rubeo|rŭbĕo|18|||es, ere, rubui|
ruber|rŭber=rŭbĕr|13|||bra, brum|
rubesco|rŭbesco=rŭbēsco|19|rŭbŭ||is, ere, bui, -, ere|
rubicundus|rŭbĭcundus=rŭbĭcūndus|11|||a, um|
rubigo|rūbīgō|5|rūbīgĭn||inis, f|
rubor|rŭbor=rŭbŏr|5|rŭbōr||oris, m.|
rubrius|Rŭbrĭus=Rū̆brĭus|1|||i, m.|
rudens|rŭdens=rŭdēns|6|rŭdēnt||entis, f.|
rudimentum|rŭdīmentum=rŭdīmēntŭm|4|||i, n.|
rudis|rŭdis2=rŭdĭs|14|rŭd||e|
rudis|rŭdis=rŭdĭs|6|rŭd||is, f.|
rufinus|Rūfīnus|1|||i, m.|
rufus|Rūfus|1|||i, m.|
ruga|rūga|0|||ae, f.|
rugosus|rūgōsus|11|||a, um|
ruina|rŭīna|0|||ae, f.|
ruminus|Rūmīnus|11|||a, um|
rumor|rūmor=rūmŏr|5|rūmōr||oris, m.|
rumpo|rumpo=rūmpo|19|rūp|rūpt|is, ere, rupi, ruptum|
ruo|rŭo|19|rŭ|rŭt|is, ere, rui, rutum|
rupes|rūpes=rūpēs|6|rūp||is, f.|
rupilius|Rŭpĭlĭus|1|||i, m.|
ruptor|ruptor=rūptŏr|5|rūptōr||oris, m.|
rurestris|rūrestris=rūrēstrĭs|14|rūrēstr||e|
ruro|rūro|17|||as, are|
rursum|rursum=rūrsŭm|30|||adv.|
rursus|rursŭs=rūrsŭs|30|||inv.|
rus|rūs|7|rūr||ruris, n.|loc.
ruspina|Ruspĭna=Rūspĭna|0|||ae, f.|
russeus|russĕus=rūssĕus|11|||a, um|
rusticatio|rustĭcātĭo=rūstĭcātĭō̆|5|rūstĭcātĭōn||onis, f.|
rusticus|rustĭcus2=rūstĭcus|11|||a, um|
rusticus|rustĭcus=rūstĭcus|1|||i, m.|
ruta|rūta|0|||ae, f.|
rutuli|Rŭtŭli|1|||orum, m. pl.|
rutundus|rŭtundus=rŭtūndus|11|||a, um|
s|S|30|||abréviation de salutem [dat]|
sabaeus|Săbaeus=Săbāēus|11|||a, um|
sabellus|Săbellus=Săbēllus|11|||a, um|
sabinus|Săbīnus|11|||a, um|
sacculus|saccŭlus=sāccŭlus|1|||i, m.|
saccus|saccus=sāccus|1|||i, m.|
sacellum|săcellum=săcēllŭm|4|||i, n.|
sacer|săcer=săcĕr|13|||cra, crum|
sacerdos|săcerdos=săcērdōs|5|săcērdōt||dotis, m.|
sacerdotium|săcerdōtĭum=săcērdōtĭŭm|4|||i, n.|
sacramentum|săcrāmentum=sā̆crāmēntŭm|4|||i, n.|
sacrarium|săcrārĭum=sā̆crārĭŭm|4|||ii, n.|
sacrificalis|săcrĭfĭcālis=sā̆crĭfĭcālĭs|14|sā̆crĭfĭcāl||e|
sacrificium|săcrĭfĭcĭum=sā̆crĭfĭcĭŭm|4|||ii, n.|
sacrifico|săcrĭfĭco=sā̆crĭfĭco|17|||as, are|
sacrilegus|săcrĭlĕgus=sā̆crĭlĕgus|11|||a, um|
sacro|săcro=sā̆cro|17|||as, are|
sacrosanctus|săcrōsanctus=sā̆crōsānctus|11|||a, um|
sacrum|sacrum=sā̆crŭm|4|||i, n.|
saeclaris|saeclāris=sāeclārĭs|14|sāeclār,sāecŭlār||e|
saeclum|saeclum=sāeclŭm|4|||i, n.|
saeculum|saecŭlum=sāecŭlŭm|4|||i, n.|
saepe|saepĕ=sāepĕ|31|||adv.|
saepenumero|saepĕnŭmĕrō=sāepĕnŭmĕrō|30|||adv.|
saepes|saepes=sāepēs|6|sāep||is, f.|
saeptum|saeptum=sāeptŭm|4|||i, n.|
saevio|saevĭo=sāevĭo|21|sāevi|sāevīt|is, ire, ii, itum|
saevitia|saevĭtĭa=sāevĭtĭa|0|||ae, f.|
saevus|saevus=sāevus|11|||a, um|
saga|sāga|0|||ae, f.|
sagino|săgīno|17|||as, are|
sagitta|săgitta=săgītta|0|||ae, f.|
sagittarius|săgittārĭus=săgīttārĭus|1|||i, m.|
sagittatus|săgittātus=săgīttātus|11|||a, um|
sagittula|săgittŭla=săgīttŭla|0|||ae, f.|
sagulum|săgŭlum=săgŭlŭm|4|||i, n.|
sagum|săgum=săgŭm|4|||i, n.|
saguntinus|Săguntīnus=Săgūntīnus|11|||a, um|
sal|sāl|5|săl||salis, m.|
salacia|Sălācĭa|0|||ae, f.|
salamandra|sălămandra=sălămāndra|0|||ae, f.|
salarius|sălārĭus|1|||i, m.|
salebra|sălĕbra=sălē̆bra|0|||ae, f.|
saliaris|Sălĭāris=Sălĭārĭs|14|Sălĭār||e|
salii|Sălĭi|1|||orum, m. pl.|
salio|sălĭo|21|||is, ire, salui, saltum|
sallustius|Sallustĭus=Sāllūstĭus|1|||ii, m.|
salse|salsē=sālsē|31|||adv.|
salsus|salsus=sālsus|11|||a, um @ salse|
saltem|saltem=sāltĕm|30|||inv.|
salto|salto=sālto|17|||as, are|
saltus|saltus=sāltus|9|||us, m.|
saluber|sălūber=sălūbĕr|16|sălūbr||bris, bre|
salubris|sălūbris=sălūbrĭs|14|sălūbr||e|
salubritas|sălūbrĭtās|5|sălūbrĭtāt||atis, f.|
salum|sălum=sălŭm|4|||i, n.|
salus|sălūs|5|sălūt||utis, f.|
salutaris|sălūtāris=sălūtārĭs|14|sălūtār||is|
salutatio|sălūtātĭo=sălūtātĭō̆|5|sălūtātĭōn||onis, f.|
salutator|sălūtātor=sălūtātŏr|5|sălūtātōr||oris, m.|
saluto|sălūto|17|||as, are|
salve|salvē=sālvē|30|||interj.|
salveo|salvĕo=sālvĕo|18|||es, ere|
salvus|salvus=sālvus|11|||a, um|
samiolus|Sămĭŏlus|11|||a, um|
samnites|Samnītes=Sāmnītēs|5|Sāmnīt||ium, m. pl.|
samothraces|Sămŏthrāces=Sămŏthrācēs|5|Sămŏthrāc||um, m. pl.|
sancio|sancĭo=sāncĭo|21|sānx|sānct|is, ire, sanxi, sanctum|
sanctimonia|sanctĭmōnĭa=sānctĭmōnĭa|0|||ae, f.|
sanctio|sanctĭo=sānctĭō̆|5|sānctĭōn||onis, f.|
sanctitas|sanctĭtās=sānctĭtās|5|sānctĭtāt||atis, f.|
sanctius|sanctiŭs=sānctĭŭs|30|||comp. de sancte|
sanctus|sanctus=sānctus|11|||a, um|
sane|sānē|31|||adv.|
sanga|Sanga=Sānga|0|||ae, m.|
sanguinarius|sanguĭnārĭus=sānguĭnārĭus|11|||a, um|
sanguineus|sanguĭnĕus=sānguĭnĕus|11|||a, um|
sanguino|sanguĭno=sānguĭno|17|||as, are|
sanguinolentus|sanguĭnŏlentus=sānguĭnŏlēntus|11|||a, um|
sanguis|sanguis=sānguĭs|5|sānguĭn||inis, m.|
sanies|sănĭes|10|||ei, f.|
sanitas|sānĭtās|5|sānĭtāt||atis, f.|
sano|sāno|17|||as, are|
santones|Santŏnes=Sāntŏnēs|5|Sāntŏn||um, m. pl.|
sanus|sānus|11|||a, um @ sane|
sapiens|săpĭens2=săpĭēns|14|săpĭēnt||entis|
sapiens|săpĭens=săpĭēns|6|săpĭēnt||entis, m. @ sapienter|
sapienter|săpĭenter=săpĭēntĕr|32|||adv.|
sapientia|săpĭentĭa=săpĭēntĭa|0|||ae, f.|
sapio|săpĭo|20|||is, ere, ii|
sapor|săpor=săpŏr|5|săpōr||oris; m.|
sarcina|sarcĭna=sārcĭna|0|||ae, f.|
sarcio|sarcĭo=sārcĭo|21|sārs|sārt|is, ire, sarsi, sartum|
sarcophagus|sarcŏphăgus=sārcŏphăgus|1|||i, m.|
sarculum|sarcŭlum=sārcŭlŭm|4|||i, n.|
sardanapallus|Sardănăpallus=Sārdănăpāllus|1|||cf. Sardanapalus|
sardanapalus|Sardănăpālus=Sārdănăpālus|1|||i, m.|
sardianus|Sardĭānus=Sārdĭānus|11|||a, um|
sardinia|Sardĭnĭa=Sārdĭnĭa|0|||ae, f.|
sardis|Sardīs=Sārdīs|6|Sārd||is, m.|
sarmata|Sarmăta=Sārmăta|0|||ae, m.|
sarracenus|sarracēnus=sārracēnus|11|||a, um|
saserna|Saserna=Sasērna|0|||ae, m.|
sat|săt|30|||adv.|
satelles|sătellĕs=sătēllĕs|5|sătēllĭt||tellitis, m. ou f.|
satietas|sătĭĕtās|5|sătĭĕtāt||atis, f.|
satin|sătĭn|30|||inv.|
satio|sătĭo|17|||as, are|
satis|sătĭs|30|||adv.|
satius|sătĭŭs|30|||adv.|
sator|sător=sătŏr|5|sătōr||oris, m.|
satur|sătur=sătŭr|12|||ura, urum|
saturitas|sătŭrĭtās|5|sătŭrĭtāt||atis, f.|
saturninus|Sāturnīnus=Sātūrnīnus|1|||i, m.|
saturnus|Sāturnus=Sātūrnus|1|||i, m.|
satyra|sătўra|0|||ae, f.|
satyrus|sătўrus|1|||i, m.|
saucio|saucĭo=sāucĭo|17|||as, are|
saucius|saucĭus=sāucĭus|11|||a, um|
savior|sāvĭor=sāvĭŏr|24|||aris, ari|
savium|sāvĭum=sāvĭŭm|4|||i, n.|
saxeus|saxĕus=sāxĕus|11|||a, um|
saxulum|saxŭlum=sāxŭlŭm|4|||i, n|
saxum|saxum=sāxŭm|4|||i, n.|
scaber|scăber=scăbĕr|13|||a, um|
scabritia|scăbrĭtĭa=scā̆brĭtĭa|0|||ae, f.|
scabrus|scabrus=scā̆brus|11|||a, um|
scaena|scaena=scāena|0|||ae, f.|
scaenicus|scaēnĭcus=scăēnĭcus|11|||a, um|
scaevola|Scaevŏla=Scāevŏla|0|||ae, m.|
scalae|scālae=scālāe|0|||arum, f. pl.|
scando|scando=scāndo|19|scānd|scāns|is, ere, scandi, scansum|
scapha|scăpha|0|||ae, f.|
scaphium|scăphĭum=scăphĭŭm|4|||i, n.|
scapus|scāpus|1|||i, m.|
scateo|scăteo=scătĕo|18|||es, ere|
scaurus|Scaurus=Scāurus|1|||i, m.|
sceleratus|scĕlĕrātus|11|||a, um|
scelerosus|scĕlĕrōsus|11|||a, um|
scelestus|scĕlestus=scĕlēstus|11|||a, um|
scelus|scĕlus=scĕlŭs|7|scĕlĕr||eris, n.|
scena|scēna|0|||cf. scaena|
scenicus|scēnĭcus|11|||cf. scaenicus|
sceptrifer|scēptrĭfer=scēptrĭfĕr|12|scēptrĭfĕr||era, erum|
sceptrum|scēptrum=scēptrŭm|4|||i, n.|
schida|schĭda|0|||ae, f.|
schola|schŏla|0|||ae, f.|
scholasticus|schŏlastĭcus=schŏlāstĭcus|1|||i, m.|
scibo|scībō̆|30|||fut.|
scientia|scĭentĭa=scĭēntĭa|0|||ae, f.|
scilicet|scīlĭcĕt|30|||adv.|
scindo|scindo=scīndo|19|scĭd|scīss|is, ere, scidi, scissum|
scio|scĭo|21|scīv|scīt|is, ire, sciui, scitum|
scipio|scīpĭo=scīpĭō̆|5|scīpĭōn||onis, m.|
scipio|Scīpĭo2=Scīpĭō̆|5|Scīpĭōn||onis, m.|
sciscitor|sciscĭtor=scīscĭtŏr|24|||aris, ari|
scisco|scisco=scīsco|19|scīv|scīt|is, ere, scivi, scitum|
scite|scītē|31|||adv.|
scitum|scītum=scītŭm|4|||i, n.|
scitus|scītus|11|||a, um @ scite|
scopulosus|scŏpŭlosus|11|||a, um|
scopulus|scopulus|1|||i, m.|
scordalus|scordălus=scōrdălus|1|||i, m.|
scorpus|Scorpus=Scōrpus|1|||i, m.|
scortum|scortum=scōrtŭm|4|||i, n.|
screator|scrĕātor=scrĕātŏr|5|scrĕātōr||oris, m.|
scriblita|scrīblīta|0|||ae, f.|
scribo|scrībo|19|scrīps|scrīpt|is, ere, scripsi, scriptum|
scribonia|Scribonia=Scribonĭa|0|||ae, f.|
scribonius|Scrībōnĭus|1|||i, m.|
scrinium|scrīnĭum=scrīnĭŭm|4|||i, n.|
scriptor|scriptor=scrīptŏr|5|scrīptōr||oris, m.|
scriptura|scriptūra=scrīptūra|0|||ae, f.|
scrobis|scrŏbis=scrŏbĭs|6|scrŏb||is, m.|
scruposus|scrūpōsus|11|||a, um|
scrupulose|scrūpŭlōsē|31|||adv.|
scrupulosus|scrūpŭlōsus|11|||a, um @ scrupulose|
scrutor|scrūtor=scrūtŏr|24|||aris, ari|
scurra|scurra=scūrra|0|||ae, m.|
scutum|scūtum=scūtŭm|4|||i, n.|
scylla|Scylla=Scȳlla|0|||ae, f.|
scyphus|scўphus|1|||i, m.|
scytha|Scўtha|0|||ae, m.|
scythicus|Scўthĭcus|11|||a, um|
scytholatronia|Scўtholatronia=Scўtholā̆tronĭa|0|||ae, f.|
secedo|sēcēdo|19|sēcēss|sēcēss|is, ere, cessi, cessum|
secerno|sēcerno|19|sēcrēv|sēcrēt|is, ere, creui, cretum|
secessio|sēcessĭo=sēcēssĭō̆|5|sēcēssĭōn||ionis, f.|
secessus|sēcessus=sēcēssus|9|||us, m.|
seco|sĕco|17|sĕcŭ|sēct|as, are, secui, sectum|
secreto|sēcrētō|31|||adv.|
secretum|sēcrētum=sēcrētŭm|4|||i, n.|
secretus|sēcrētus|11|||a, um @ secreto|
secta|secta=sēcta|0|||ae, f.|
sectilis|sectĭlis=sēctĭlĭs|14|sēctĭl||e|
sectio|sectĭo=sēctĭō̆|5|sēctĭōn||ionis, f.|
sector|sector2=sēctŏr|24|||aris, atus sum|
sector|sector=sēctŏr|5|sēctōr||oris, m.|
sectorius|sectōrĭus=sēctōrĭus|11|||a, um|
secum|sēcum=sēcŭm|30|||sēcum = cum se|
secundo|sĕcundo=sĕcūndo|17|||as, are|
secundum|sĕcundum=sĕcūndŭm|30|||+ acc|
secundus|sĕcundus=sĕcūndus|11|||a, um|
securis|sĕcūris=sĕcūrĭs|6|sĕcūr||is, f.|
securitas|sēcūrĭtās|5|sēcūrĭtāt||atis, f.|
securus|sēcūrus|11|||a, um|
secus|sĕcŭs|30|||adv.|
sed|sĕd|30|||conj.|
sedecim|sēdĕcim=sēdĕcĭm|30|||inv.|
sedeo|sĕdeo=sĕdĕo|18|sēd|sēss|es, ere, sedi, sessum|
sedes|sēdes=sēdēs|5|sēd||is, f.|
sedile|sĕdīle|8|sĕdīl||is, n.|
seditio|sēdĭtĭo=sēdĭtĭō̆|5|sēdĭtĭōn||onis, f.|
seditiosus|sēdĭtĭōsus|11|||a, um|
sedo|sēdo|17|||as, are|
seduco|sēdūco|19||sēdūct|is, ere, duxi, ductum|
sedulo|sēdŭlō|30|||adv.|
sedulus|sēdŭlus|11|||a, um|
seduni|Sedūni|1|||orum, m. pl.|
seges|sĕgĕs|5|sĕgĕt||etis, f.|
segestes|Segestes=Segēstĕs|5|Segēst||is, m.|
segidenses|Segidenses=Segidēnsĕs|5|Segidēns||um, m. pl.|
segimerus|Segimerus|1|||i, m.|
segimundus|Segimundus=Segimūndus|1|||i, m.|
segnis|segnis=sēgnĭs|14|sēgn||e @ segniter|
segniter|segnĭter=sēgnĭtĕr|32|||adv.|
segnitia|segnĭtĭa=sēgnĭtĭa|0|||ae, f.|
segrego|sēgrĕgo|17|||as, are|
seius|Sēius=Sējus|1|||i, m.|
sejanus|Sējānus|1|||i, m.|
sejunctio|sējunctĭo=sējūnctĭō̆|5|sējūnctōn||onis, f.|
selenium|Selenium=Selenĭŭm|4|||i, n.|
seleucia|Sĕleucĭa=Sĕlēucĭa|0|||ae, f.|
sella|sella=sēlla|0|||ae, f.|
semel|sĕmĕl|30|||adv.|
semen|sēmĕn|7|sēmĭn||inis, n.|
sementis|sēmentis=sēmēntĭs|6|sēmēnt||is, f.|
semermus|sēmermus=sēmērmus|11|||a, um|
semet|sēmĕt|29|||cf. se|
semicrudus|sēmĭcrūdus=sēmī̆crūdus|11|||a, um|
semideus|sēmĭdĕus|1|||i, m.|
semifultus|sēmĭfultus=sēmĭfūltus|11|||a, um|
semihians|sēmĭhĭans=sēmĭhĭāns|14|sēmĭhĭānt||antis|
seminarium|sēmĭnārĭum=sēmĭnārĭŭm|4|||i, n.|
semirotundus|sēmĭrŏtundus=sēmĭrŏtūndus|11|||a, um|
semirutus|sēmĭrŭtus|11|||a, um|
semis|sēmis=sēmĭs|5|sēmīss||semissis, m.|
semisomnus|sēmĭsomnus=sēmĭsōmnus|11|||a, um|
semnones|Semnŏnes=Sēmnŏnēs|5|Sēmnŏn||um, m. pl.|
semotus|sēmōtus|11|||a, um|
semper|semper=sēmpĕr|30|||adv.|
sempiternus|sempĭternus=sēmpĭtērnus|11|||a, um|
sempronius|Semprōnĭus=Sēmprōnĭus|11|||a, um|
sempronius|Semprōnĭus2=Sēmprōnĭus|1|||ii, m.|
semustus|sēmustus=sēmūstus|11|||a, um|
senariolus|sēnārĭŏlus|1|||i, m.|
senator|sĕnātor=sĕnātŏr|5|sĕnātōr||oris, m.|
senatorius|sĕnātōrĭus|11|||a, um|
senatus|sĕnātus|9|||us, m.|
senatusconsultum|sĕnātusconsultum=sĕnātūscōnsūltŭm|4|||i, n.|
seneca|Sĕnĕca|0|||ae, m.|
senecio|Sĕnĕcĭo=Sĕnĕcĭō̆|5|Sĕnĕcĭōn||ionis, m.|
senecta|sĕnecta=sĕnēcta|0|||ae, f.|
senectus|sĕnectus2=sĕnēctus|11|||a, um|
senectus|sĕnectūs=sĕnēctūs|5|sĕnēctūt||utis, f.|
senesco|sĕnesco=sĕnēsco|19|sĕnŭ||is, ere, senui|
senex|sĕnex=sĕnēx|5|sĕn||senis, m.|
seni|sēni|11|-|-|ae, a pl.|
senilis|sĕnīlis=sĕnīlĭs|14|sĕnīl||e|
senior|sĕnĭor=sĕnĭŏr|5|sĕnĭōr||oris, m.|
senium|sĕnĭum=sĕnĭŭm|4|||i, n.|
senones|Sĕnŏnes=Sĕnŏnēs|5|Sĕnŏn||um, m. pl.|
sensim|sensim=sēnsĭm|30|||adv.|
sensus|sensus=sēnsus|9|||us, m.|
sententia|sententĭa=sēntēntĭa|0|||ae, f.|
sentina|sentīna=sēntīna|0|||ae, f.|
sentio|sentĭo=sēntĭo|21|sēns||is, ire, sensi, sensum|
sentis|sentis=sēntĭs|6|sēnt||is, f.|
sentius|Sentius=Sēntĭus|1|||i, m.|
separatim|sēpărātim=sēpărātĭm|30|||adv.|
separo|sēpăro|17|||as, are|
sepelio|sĕpĕlĭo|21|sĕpĕlīv|sĕpūlt|is, ire, iui (ii), ultum|
sepio|sēpĭo|21|sēps|sēpt|is, ire, septi, septum|
seplasia|Sēplā̆sĭa|0|||ae, f.|
sepono|sēpōno|19|sēpōsŭ|sēpōsĭt|is, ere, posui, positum|
septem|septem=sēptĕm|30|||adj. num.|
september|September=Sēptēmbĕr|6|Sēptēmbr||bris, e|
septemtrio|septemtrĭo=sēptēmtrĭō̆|30|||inv.|
septeni|septēni=sēptēni|11|||ae, a pl.|
septentrio|septentrĭo=sēptēntrĭō̆|5|sēptēntrĭōn||onis, m.|
septentrionalis|septentrĭōnālis=sēptēntrĭōnālĭs|14|sēptēntrĭōnāl||e|
septimius|Septĭmĭus=Sēptĭmĭus|1|||i, m.|
septimus|septĭmus=sēptĭmus|11|-|-|a, um|
septingenti|septingenti=sēptīngēnti|11|-|-|ae, a pl.|
septuaginta|septŭāginta=sēptŭāgīntā̆|30|||inv.|
septuennis|septŭennis=sēptŭēnnĭs|14|sēptŭēnn||e|
sepulchrum|sĕpulchrum=sĕpūlchrŭm|4|||i, n.|
sepulcrum|sĕpulcrum=sĕpūlcrŭm|4|||i, n.|
sepultura|sĕpultūra=sĕpūltūra|0|||ae, f.|
sequana|Sēquăna|0|||ae, f.|
sequani|Sēquăni|1|||orum, m. pl.|
sequor|sĕquor=sĕquŏr|26||sĕcūt|eris, i, secutus sum|
sera|sēra|0|||ae, f.|
serenus|sĕrēnus|11|||a, um|
sergius|Sergĭus=Sērgĭus|1|||i, m.|
seria|sērĭa|0|||ae, f.|
seribibus|sērĭbĭbus|1|||i, m.|
sericum|sērĭcum=sērĭcŭm|4|||i, n.|
sericus|Sērĭcus|11|||a, um|
series|sĕrĭes|10|||ei, f.|
serio|sērĭō|30|||adv.|
seriphos|Sĕrīphos|103|||i, f.|
serius|sērĭus|11|||a, um|
sermo|sermō=sērmō|5|sērmōn||onis, m.|
sero|sērō̆3|31|||adv.|
sero|sĕro|19|sĕrŭ|sērt|is, ere, serui, sertum|
sero|sĕro2|19|sēv|săt|is, ere, seui, satum|
serpens|serpens=sērpēns|6|sērpēnt||entis, m. et f.|
serpo|serpo=sērpo|19|sērps||is, ere, serpsi, -|
sertorius|Sertōrĭus=Sērtōrĭus|1|||ii, m.|
sertus|sertus=sērtus|11|||a, um|
serus|sērus|11|||a, um @ sero|
servaeus|Servaeus=Sērvāēus|1|||i, m.|
servilis|servīlis=sērvīlĭs|14|sērvīl||e @ seruiliter|
serviliter|servīlĭter=sērvīlĭtĕr|32|||adv.|
servilius|Servīlĭus=Sērvīlĭus|1|||i, m.|
servio|servĭo=sērvĭo|21|sērvīv,sērv|sērvīt|is, ire, ii ou iui, itum|
servitium|servĭtĭum=sērvĭtĭŭm|4|||i, n.|
servitus|servĭtūs=sērvĭtūs|5|sērvĭtūt||utis, f.|
servius|Servĭus=Sērvĭus|1|||i, m.|
servo|servo=sērvo|17|||as, are|
servolus|servŏlus=sērvŏlus|1|||i, m.|
servula|servŭla=sērvŭla|0|||ae, f.|
servulus|servŭlus=sērvŭlus|1|||i, m.|
servus|servus=sērvus|1|||i, m.|
sescenti|sescenti=sēscēnti|11|-|-|orum|
sescentoplagus|Sescentōplāgus=Sēscēntōplāgus|1|||i, n.|
sescentus|sescentus=sēscēntus|11|-|-|orum|
sese|sēsē|30|||pron. cf. se|
sesquiopus|sesquĭŏpus=sēsquĭŏpŭs|7|sēsquĭŏpĕr||ĕris, n.|
sestertius|sestertĭus=sēstērtĭus|1|||ii, m.|
sestus|Sēstus|1|||i, m.|
set|sĕt|30|||conj.|
setius|sētīus|30|||adv.|
seu|seu=sēu|30|||conj.|
severe|sĕvērē|31|||adv.|
severitas|sĕvērĭtās|5|sĕvērĭtāt||atis, f.|
severiter|sĕvērĭter=sĕvērĭtĕr|32|||adv.|
severus|sĕvērus|11|||a, um @ seuere,seueriter|
sevoco|sēvŏco|17|||as, are|
sex|sex=sēx|30|||adj. num.|
sex|Sex2=Sēx|30|||cf. Sextus|
sexageni|sexāgēni=sēxāgēni|11|-|-|orum pl.|
sexagesimus|sexāgēsĭmus=sēxāgēsĭmus|11|-|-|a, um|
sexaginta|sexāginta=sēxāgīntā̆|30|||inv.|
sexcenti|sexcenti=sēxcēnti|11|-|-|ae, a|
sexiens|sexĭens=sēxĭēns|30|||adv.|
sextius|Sextĭus=Sēxtĭus|1|||i, m.|
sextus|sextus2=sēxtus|11|-|-|a, um|
