curio|cu_rio_, cu_rio_nis : m
curiosus|cu_rio_sus, cu_rio_sa, cu_rio_sum : a
curo|cu_ro_, cu_ra_re, cu_ra_vi_, cu_ra_tum : v1
curriculum|curriculum, curriculi_ : n
curro|curro_, currere, cucurri_, cursum : v3
currus|currus, curru_s : m
cursim|cursim : adv
cursito|cursito_, cursita_re, cursita_vi_, cursita_tum : v1
curso|curso_, cursa_re, cursa_vi_, cursa_tum : v1
cursor|cursor, curso_ris : m
cursus|cursus, cursu_s : m
curtus|curtus, curta, curtum : a
curulis|curu_lis, curu_le : a
curvamen|curva_men, curva_minis : n
curvo|curvo_, curva_re, curva_vi_, curva_tum : v1
curvus|curvus, curva, curvum : a
cuspis|cuspis, cuspidis : f
custodia|custo_dia, custo_diae : f
custodio|custo_dio_, custo_di_re, custo_di_vi_/custo_dii_, custo_di_tum : v4
custos|custo_s, custo_dis : m/f
cutis|cutis, cutis : f
cyathus|cyathus, cyathi_ : m
cycneus|cycne_us, cycne_a, cycne_um : a
cycnus|cycnus, cycni_ : m
cygnus|cygnus, cygni_ : m
cylindrus|cylindrus, cylindri_ : m
cymbalum|cymbalum, cymbali_ : n
cymbium|cymbium, cymb(i)i_ : n
cynosura|Cynosu_ra, Cynosu_rae : f
cyparissus|cyparissus, cyparissi_ : f
cytisus|cytisus, cytisi_ : m/f
daedalus|daedalus, daedala, daedalum : a
damma|damma, dammae : f
damnatio|damna_tio_, damna_tio_nis : f
damno|damno_, damna_re, damna_vi_, damna_tum : v1
damnosus|damno_sus, damno_sa, damno_sum : a
damnum|damnum, damni_ : n
daps|daps, dapis : f
datio|datio_, datio_nis : f
dator|dator, dato_ris : m
de|de_ : prep with abl
dea|dea, deae : f
debellator|de_bella_tor, de_bella_to_ris : m
debello|de_bello_, de_bella_re, de_bella_vi_, de_bella_tum : v1
debeo|de_beo_, de_be_re, de_bui_, de_bitum : v2
debilis|de_bilis, de_bile : a
debilitas|de_bilita_s, de_bilita_tis : f
debilito|de_bilito_, de_bilita_re, de_bilita_vi_, de_bilita_tum : v1
debitor|de_bitor, de_bito_ris : m
debitum|de_bitum, de_biti_ : n
decanto|de_canto_, de_canta_re, de_canta_vi_, de_canta_tum : v1
decedo|de_ce_do_, de_ce_dere, de_cessi_, de_cessum : v3
decem|decem : a indec
december|December, Decembris : m
decempeda|decempeda, decempedae : f
decemuiratus|decemuira_tus, decemuira_tu_s : m
decemuiri|decemuiri_, decemuiro_rum : mpl
decens|dece_ns, decentis : a
decerno|de_cerno_, de_cernere, de_cre_vi_, de_cre_tum : v3
decerpo|de_cerpo_, de_cerpere, de_cerpsi_, de_cerptum : v3
decerto|de_certo_, de_certa_re, de_certa_vi_, de_certa_tum : v1
decessio|de_cessio_, de_cessio_nis : f
decessor|de_cessor, de_cesso_ris : m
decessus|de_cessus, de_cessu_s : m
decet|decet, dece_re, decuit : v2 impers
decido|de_cido_, de_cidere, de_cidi_ : v3
decido|de_ci_do_, de_ci_dere, de_ci_di_, de_ci_sum : v3
deciens|decie_ns : adv
decies|decie_s : adv
decima|decima, decimae : f
decimo|decimo_, decima_re, decima_vi_, decima_tum : v1
decimus|decimus, decima, decimum : a
decipio|de_cipio_, de_cipere, de_ce_pi_, de_ceptum : v3
declamatio|de_cla_ma_tio_, de_cla_ma_tio_nis : f
declamo|de_cla_mo_, de_cla_ma_re, de_cla_ma_vi_, de_cla_ma_tum : v1
declaro|de_cla_ro_, de_cla_ra_re, de_cla_ra_vi_, de_cla_ra_tum : v1
declino|de_cli_no_, de_cli_na_re, de_cli_na_vi_, de_cli_na_tum : v1
declive|decli_ve, decli_vis : n
declivis|de_cli_vis, de_cli_ve : a
declivitas|de_cli_vita_s, de_cli_vita_tis : f
decoctor|de_coctor, de_cocto_ris : m
decolor|de_color, de_colo_ris : a
decoquo|de_coquo_, de_coquere, de_coxi_, de_coctum : v3
decor|decor, deco_ris : m
decoro|decoro_, decora_re, decora_vi_, decora_tum : v1
decorus|deco_rus, deco_ra, deco_rum : a
decresco|de_cre_sco_, de_cre_scere, de_cre_vi_, de_cre_tum : v3
decretum|de_cre_tum, de_cre_ti_ : n
decumus|decumus, decuma, decumum : a
decuria|decuria, decuriae : f
decurio|decurio_, decuria_re, decuria_vi_, decuria_tum : v1
decurio|decurio_, decurio_nis : m
decurro|de_curro_, de_currere, de_cucurri_/de_curri_, de_cursum : v3
decursus|de_cursus, de_cursu_s : m
decus|decus, decoris : n
decutio|de_cutio_, de_cutere, de_cussi_, de_cussum : v3
dedecet|de_decet, de_dece_re, de_decuit : v2 impers
dedecoro|de_decoro_, de_decora_re, de_decora_vi_, de_decora_tum : v1
dedecorus|de_deco_rus, de_deco_ra, de_deco_rum : a
dedecus|de_decus, de_decoris : n
dedicatio|de_dica_tio_, de_dica_tio_nis : f
dedico|de_dico_, de_dica_re, de_dica_vi_, de_dica_tum : v1
dedignor|de_dignor, de_digna_ri_, de_digna_tus sum : v1 dep
dedisco|de_di_sco_, de_di_scere, de_didici_ : v3
dediticius|de_diti_cius, de_diti_cia, de_diti_cium : a
deditio|de_ditio_, de_ditio_nis : f
deditus|de_ditus, de_dita, de_ditum : a
dedo|de_do_, de_dere, de_didi_, de_ditum : v3
dedoleo|de_doleo_, de_dole_re, de_dolui_ : v2
deduco|de_du_co_, de_du_cere, de_du_xi_, de_ductum : v3
deductio|de_ductio_, de_ductio_nis : f
deerro|deerro_, deerra_re, deerra_vi_, deerra_tum : v1
defatigatio|de_fati_ga_tio_, de_fati_ga_tio_nis : f
defatigo|de_fati_go_, de_fati_ga_re, de_fati_ga_vi_, de_fati_ga_tum : v1
defectio|de_fectio_, de_fectio_nis : f
defector|de_fector, de_fecto_ris : m
defectus|de_fectus, de_fectu_s : m
defendo|de_fendo_, de_fendere, de_fendi_, de_fe_nsum : v3
defensio|de_fe_nsio_, de_fe_nsio_nis : f
defenso|de_fe_nso_, de_fe_nsa_re, de_fe_nsa_vi_, de_fe_nsa_tum : v1
defensor|de_fe_nsor, de_fe_nso_ris : m
defero|de_fero_, ferre, tuli_, la_tum : v5
defetiscor|de_feti_scor, de_feti_sci_, defessus sum : v3 dep
deficio|de_ficio_, de_ficere, de_fe_ci_, de_fectum : v3
defigo|de_fi_go_, de_fi_gere, de_fi_xi_, de_fi_xum : v3
definio|de_fi_nio_, de_fi_ni_re, de_fi_ni_vi_, de_fi_ni_tum : v4
definitio|de_fi_ni_tio_, de_fi_ni_tio_nis : f
definitus|de_fi_ni_tus, de_fi_ni_ta, de_fi_ni_tum : a
defio|de_fi_o_, de_fieri_ : v5
deflagro|de_flagro_, de_flagra_re, de_flagra_vi_, de_flagra_tum : v1
deflecto|de_flecto_, de_flectere, de_flexi_, de_flexum : v3
defleo|de_fleo_, de_fle_re, de_fle_vi_, de_fle_tum : v2
defloresco|de_flo_re_sco_, de_flo_re_scere, de_flo_rui_ : v3
defluo|de_fluo_, de_fluere, de_flu_xi_, de_flu_xum : v3
defodio|de_fodio_, de_fodere, de_fo_di_, de_fossum : v3
deformis|de_formis, de_forme : a
deformitas|de_formita_s, de_formita_tis : f
deformo|de_formo_, de_forma_re, de_forma_vi_, de_forma_tum : v1
defraudo|de_fraudo_, de_frauda_re, de_frauda_vi_, de_frauda_tum : v1
defrenatus|de_fre_na_tus, de_fre_na_ta, de_fre_na_tum : a
defrico|de_frico_, de_frica_re, de_fricui_, de_frica_tum/de_frictum : v1
defringo|de_fringo_, de_fringere, de_fre_gi_, de_fra_ctum : v3
defugio|de_fugio_, de_fugere, de_fu_gi_ : v3
defundo|de_fundo_, de_fundere, de_fu_di_, de_fu_sum : v3
defungor|de_fungor, de_fungi_, de_fu_nctus sum : v3 dep
degener|de_gener, de_generis : a
degenero|de_genero_, de_genera_re, de_genera_vi_, de_genera_tum : v1
dego|de_go_, de_gere, de_gi_ : v3
degravo|de_gravo_, de_grava_re, de_grava_vi_, de_grava_tum : v1
degredior|de_gredior, de_gredi_, de_gressus sum : v3 dep
degusto|de_gusto_, de_gusta_re, de_gusta_vi_, de_gusta_tum : v1
dehinc|dehinc : adv
dehisco|dehi_sco_, dehi_scere, dehi_vi_ : v3
dehonestamentum|dehonesta_mentum, dehonesta_menti_ : n
dehonesto|dehonesto_, dehonesta_re, dehonesta_vi_, dehonesta_tum : v1
dehortor|dehortor, dehorta_ri_, dehorta_tus sum : v1 dep
deicio|de_icio_, de_icere, de_ie_ci_, de_iectum : v3
dein|dein : adv
deinceps|deinceps : adv
deinde|deinde : adv
dejectus|de_jectus, de_jectu_s : m
delabor|de_la_bor, de_la_bi_, de_la_psus sum : v3 dep
delatio|de_la_tio_, de_la_tio_nis : f
delator|de_la_tor, de_la_to_ris : m
delectabilis|de_lecta_bilis, de_lecta_bile : a
delectatio|de_lecta_tio_, de_lecta_tio_nis : f
delecto|de_lecto_, de_lecta_re, de_lecta_vi_, de_lecta_tum : v1
delectus|de_lectus, de_lectu_s : m
delego|de_le_go_, de_le_ga_re, de_le_ga_vi_, de_le_ga_tum : v1
delenimentum|de_le_ni_mentum, de_le_ni_menti_ : n
delenio|de_le_nio_, de_le_ni_re, de_le_ni_vi_, de_le_ni_tum : v4
deleo|de_leo_, de_le_re, de_le_vi_, de_le_tum : v2
deliberabundus|de_li_bera_bundus, de_li_bera_bunda, de_li_bera_bundum : a
deliberatio|de_li_bera_tio_, de_li_bera_tio_nis : f
delibero|de_li_bero_, de_li_bera_re, de_li_bera_vi_, de_li_bera_tum : v1
delibo|de_li_bo_, de_li_ba_re, de_li_ba_vi_, de_li_ba_tum : v1
delicatus|de_lica_tus, de_lica_ta, de_lica_tum : a
deliciae|de_liciae, de_licia_rum : fpl
delictum|de_lictum, de_licti_ : n
deligo|de_ligo_, de_ligere, de_le_gi_, de_lectum : v3
deligo|de_ligo_, de_liga_re, de_liga_vi_, de_liga_tum : v1
delinquo|de_linquo_, de_linquere, de_li_qui_, de_lictum : v3
deliquesco|de_lique_sco_, de_lique_scere, de_licui_ : v3
deliro|de_li_ro_, de_li_ra_re, de_li_ra_vi_, de_li_ra_tum : v1
delirus|de_li_rus, de_li_ra, de_li_rum : a
delitesco|de_lite_sco_, de_lite_scere, de_litui_ : v3
delphin|delphi_n, delphi_nis : m
delphinus|delphi_nus, delphi_ni_ : m
delubrum|de_lu_brum, de_lu_bri_ : n
deludo|de_lu_do_, de_lu_dere, de_lu_si_, de_lu_sum : v3
demens|de_me_ns, de_mentis : a
dementia|de_mentia, de_mentiae : f
demereo|de_mereo_, de_mere_re, de_merui_ : v2
demergo|de_mergo_, de_mergere, de_mersi_, de_mersum : v3
demetior|de_me_tior, de_me_ti_ri_, de_me_nsus sum : v4 dep
demeto|de_meto_, de_metere, de_messui_, de_messum : v3
demigro|de_migro_, de_migra_re, de_migra_vi_, de_migra_tum : v1
deminuo|de_minuo_, de_minuere, de_minui_, de_minu_tum : v3
deminutio|de_minu_tio_, de_minu_tio_nis : f
demiror|de_mi_ror, de_mi_ra_ri_, de_mi_ra_tus sum : v1 dep
demissio|de_missio_, de_missio_nis : f
demissus|de_missus, de_missa, de_missum : a
demitto|de_mitto_, de_mittere, de_mi_si_, de_missum : v3
demo|de_mo_, de_mere, de_mpsi_, de_mptum : v3
demolior|de_mo_lior, de_mo_li_ri_, de_mo_li_tus sum : v4 dep
demonstratio|de_mo_nstra_tio_, de_mo_nstra_tio_nis : f
demonstro|de_mo_nstro_, de_mo_nstra_re, de_mo_nstra_vi_, de_mo_nstra_tum : v1
demorior|de_morior, de_mori_, de_mortuus sum : v3 dep
demoror|de_moror, de_mora_ri_, de_mora_tus sum : v1 dep
demoveo|de_moveo_, de_move_re, de_mo_vi_, de_mo_tum : v2
demulceo|de_mulceo_, de_mulce_re, de_mulsi_, de_mulctum : v2
demum|de_mum : adv
denarius|de_na_rius, de_na_r(i)i_ : m
denarius|de_na_rius, de_na_ria, de_na_rium : a
denarro|de_na_rro_, de_na_rra_re, de_na_rra_vi_, de_na_rra_tum : v1
denego|de_nego_, de_nega_re, de_nega_vi_, de_nega_tum : v1
deni|de_ni_, de_nae, de_na : a
denique|de_nique : adv
denoto|de_noto_, de_nota_re, de_nota_vi_, de_nota_tum : v1
dens|de_ns, dentis : m
denseo|de_nseo_, de_nse_re, de_nse_tum : v2
denso|de_nso_, de_nsa_re, de_nsa_vi_, de_nsa_tum : v1
densus|de_nsus, de_nsa, de_nsum : a
dentale|denta_le, denta_lis : n
dentatus|denta_tus, denta_ta, denta_tum : a
denubo|de_nu_bo_, de_nu_bere, de_nu_psi_, de_nu_ptum : v3
denudo|de_nu_do_, de_nu_da_re, de_nu_da_vi_, de_nu_da_tum : v1
denuntiatio|de_nu_ntia_tio_, de_nu_ntia_tio_nis : f
denuntio|de_nu_ntio_, de_nu_ntia_re, de_nu_ntia_vi_, de_nu_ntia_tum : v1
denuo|de_nuo_ : adv
deonero|deonero_, deonera_re, deonera_vi_, deonera_tum : v1
deorsum|deorsum : adv
deorsus|deorsus : adv
depaciscor|de_paci_scor, de_paci_sci_, de_pactus sum : v3 dep
depasco|de_pa_sco_, de_pa_scere, de_pa_vi_, de_pa_stum : v3
depello|de_pello_, de_pellere, de_puli_, de_pulsum : v3
dependeo|de_pendeo_, de_pende_re : v2
dependo|de_pendo_, de_pendere, de_pendi_, de_pe_nsum : v3
deperdo|de_perdo_, de_perdere, de_perdidi_, de_perditum : v3
depereo|de_pereo_, de_peri_re, de_perii_ : v5
depingo|de_pingo_, de_pingere, de_pi_nxi_, de_pictum : v3
deplango|de_plango_, de_plangere, de_pla_nxi_ : v3
deploro|de_plo_ro_, de_plo_ra_re, de_plo_ra_vi_, de_plo_ra_tum : v1
depono|de_po_no_, de_po_nere, de_posui_, de_positum : v3
depopulo|de_populo_, de_popula_re, de_popula_vi_, de_popula_tum : v1
depopulor|de_populor, de_popula_ri_, de_popula_tus sum : v1 dep
deporto|de_porto_, de_porta_re, de_porta_vi_, de_porta_tum : v1
deposco|de_posco_, de_poscere, de_poposci_ : v3
depositum|de_positum, de_positi_ : n
depravo|de_pra_vo_, de_pra_va_re, de_pra_va_vi_, de_pra_va_tum : v1
deprecator|de_preca_tor, de_preca_to_ris : m
deprecor|de_precor, de_preca_ri_, de_preca_tus sum : v1 dep
deprehendo|de_prehendo_, de_prehendere, de_prehendi_, de_prehe_nsum : v3
deprendo|de_prendo_, de_prendere, de_prendi_, de_pre_nsum : v3
deprimo|de_primo_, de_primere, de_pressi_, de_pressum : v3
depromo|de_pro_mo_, de_pro_mere, de_pro_mpsi_, de_pro_mptum : v3
depugno|de_pugno_, de_pugna_re, de_pugna_vi_, de_pugna_tum : v1
derelinquo|de_relinquo_, de_relinquere, de_reli_qui_, de_relictum : v3
derideo|de_ri_deo_, de_ri_de_re, de_ri_si_, de_ri_sum : v2
deridiculum|de_ri_diculum, de_ri_diculi_ : n
derigesco|de_rige_sco_, de_rige_scere, de_rigui_ : v3
deripio|de_ripio_, de_ripere, de_ripui_, de_reptum : v3
derisor|de_ri_sor, de_ri_so_ris : m
derivatio|de_ri_va_tio_, de_ri_va_tio_nis : f
derivo|de_ri_vo_, de_ri_va_re, de_ri_va_vi_, de_ri_va_tum : v1
derogo|de_rogo_, de_roga_re, de_roga_vi_, de_roga_tum : v1
deruptus|de_ruptus, de_rupta, de_ruptum : a
desaevio|de_saevio_, de_saevi_re, de_saevii_ : v4
descendo|de_scendo_, de_scendere, de_scendi_, de_sce_nsum : v3
descensus|de_sce_nsus, de_sce_nsu_s : m
descisco|de_sci_sco_, de_sci_scere, de_sci_vi_/de_scii_, de_sci_tum : v3
describo|de_scri_bo_, de_scri_bere, de_scri_psi_, de_scri_ptum : v3
descriptio|de_scri_ptio_, de_scri_ptio_nis : f
deseco|de_seco_, de_seca_re, de_secui_, de_sectum : v1
desero|de_sero_, de_serere, de_serui_, de_sertum : v3
deserta|de_serta, de_serto_rum : npl
desertor|de_sertor, de_serto_ris : m
desertus|de_sertus, de_serta, de_sertum : a
deservio|de_servio_, de_servi_re : v4
desiderabilis|de_si_dera_bilis, de_si_dera_bile : a
desiderium|de_si_derium, de_si_der(i)i_ : n
desidero|de_si_dero_, de_si_dera_re, de_si_dera_vi_, de_si_dera_tum : v1
desidia|de_sidia, de_sidiae : f
desidiosus|de_sidio_sus, de_sidio_sa, de_sidio_sum : a
desido|de_si_do_, de_si_dere, de_se_di_ : v3
designatio|de_signa_tio_, de_signa_tio_nis : f
designo|de_signo_, de_signa_re, de_signa_vi_, de_signa_tum : v1
desilio|de_silio_, de_sili_re, de_silui_, de_sultum : v4
desino|de_sino_, de_sinere, de_si_vi_/de_sii_, de_situm : v3
desipio|de_sipio_, de_sipere : v3
desisto|de_sisto_, de_sistere, de_stiti_, de_stitum : v3
desolo|de_so_lo_, de_so_la_re, de_so_la_vi_, de_so_la_tum : v1
despecto|de_specto_, de_specta_re, de_specta_vi_, de_specta_tum : v1
despectus|de_spectus, de_spectu_s : m
desperanter|de_spe_ranter : adv
desperatio|de_spe_ra_tio_, de_spe_ra_tio_nis : f
desperatus|de_spe_ra_tus, de_spe_ra_ta, de_spe_ra_tum : a
despero|de_spe_ro_, de_spe_ra_re, de_spe_ra_vi_, de_spe_ra_tum : v1
despicientia|de_spicientia, de_spicientiae : f
despicio|de_spicio_, de_spicere, de_spexi_, de_spectum : v3
despolio|de_spolio_, de_spolia_re, de_spolia_vi_, de_spolia_tum : v1
despondeo|de_spondeo_, de_sponde_re, de_spondi_, de_spo_nsum : v2
despumo|de_spu_mo_, de_spu_ma_re, de_spu_ma_vi_, de_spu_ma_tum : v1
despuo|despuo_, despuere : v3
destillo|de_stillo_, de_stilla_re, de_stilla_vi_, de_stilla_tum : v1
destinatio|de_stina_tio_, de_stina_tio_nis : f
destino|de_stino_, de_stina_re, de_stina_vi_, de_stina_tum : v1
destituo|de_stituo_, de_stituere, de_stitui_, de_stitu_tum : v3
destringo|de_stringo_, de_stringere, de_stri_nxi_, de_strictum : v3
destruo|de_struo_, de_struere, de_stru_xi_, de_stru_ctum : v3
desubito|de_subito_ : adv
desuetudo|de_sue_tu_do_, de_sue_tu_dinis : f
desultor|de_sultor, de_sulto_ris : m
desum|de_sum, de_esse, de_fui_ : v5
desumo|de_su_mo_, de_su_mere, de_su_mpsi_ : v3
desuper|de_super : adv
detego|de_tego_, de_tegere, de_te_xi_, de_te_ctum : v3
detendo|de_tendo_, de_tendere, de_tendi_, de_te_nsum : v3
detergeo|de_tergeo_, de_terge_re, de_tersi_, de_tersum : v2
deterior|de_terior, de_terius : a
determino|de_termino_, de_termina_re, de_termina_vi_, de_termina_tum : v1
detero|de_tero_, de_terere, de_tri_vi_, de_tri_tum : v3
deterreo|de_terreo_, de_terre_re, de_terrui_, de_territum : v2
detestabilis|de_testa_bilis, de_testa_bile : a
detestatio|de_testa_tio_, de_testa_tio_nis : f
detestor|de_testor, de_testa_ri_, de_testa_tus sum : v1 dep
detexo|de_texo_, de_texere, de_texui_, de_textum : v3
detineo|de_tineo_, de_tine_re, de_tinui_, de_tentum : v2
detondeo|de_tondeo_, de_tonde_re, de_totondi_/de_tondi_, de_to_nsum : v2
detono|de_tono_, de_tona_re, de_tonui_ : v1
detorqueo|de_torqueo_, de_torque_re, de_torsi_, de_tortum : v2
detractor|de_tractor, de_tracto_ris : m
detraho|de_traho_, de_trahere, de_tra_xi_, de_tractum : v3
detrectatio|de_trecta_tio_, de_trecta_tio_nis : f
detrecto|de_trecto_, de_trecta_re, de_trecta_vi_, de_trecta_tum : v1
detrimentum|de_tri_mentum, de_tri_menti_ : n
detrudo|de_tru_do_, de_tru_dere, de_tru_si_, de_tru_sum : v3
detrunco|de_trunco_, de_trunca_re, de_trunca_vi_, de_trunca_tum : v1
deturbo|de_turbo_, de_turba_re, de_turba_vi_, de_turba_tum : v1
deuro|deu_ro_, deu_rere, deussi_, deustum : v3
deus|deus, dei_ : m
devasto|de_va_sto_, de_va_sta_re, de_va_sta_vi_, de_va_sta_tum : v1
deveho|de_veho_, de_vehere, de_ve_xi_, de_vectum : v3
devenio|de_venio_, de_veni_re, de_ve_ni_, de_ventum : v4
deversor|de_versor, de_versa_ri_, de_versa_tus sum : v1 dep
deversorium|de_verso_rium, de_verso_r(i)i_ : n
deverticulum|de_verticulum, de_verticuli_ : n
deverto|de_verto_, de_vertere, de_verti_, de_versum : v3
devexus|de_vexus, de_vexa, de_vexum : a
devincio|de_vincio_, de_vinci_re, de_vinxi_, de_vinctum : v4
devinco|de_vinco_, de_vincere, de_vi_ci_, de_victum : v3
devito|de_vi_to_, de_vi_ta_re, de_vi_ta_vi_, de_vi_ta_tum : v1
devius|de_vius, de_via, de_vium : a
devoco|de_voco_, de_voca_re, de_voca_vi_, de_voca_tum : v1
devolo|de_volo_, de_vola_re, de_vola_vi_, de_vola_tum : v1
devolvo|de_volvo_, de_volvere, de_volvi_, de_volu_tum : v3
devoro|de_voro_, de_vora_re, de_vora_vi_, de_vora_tum : v1
devotio|de_vo_tio_, de_vo_tio_nis : f
devoveo|de_voveo_, de_vove_re, de_vo_vi_, de_vo_tum : v2
dexter|dexter, dextera, dexterum : a
dexter|dexter, dextra, dextrum : a
dextera|dextera, dexterae : f
dextere|dextere_ : adv
dextra|dextra, dextrae : f
diadema|diade_ma, diade_matis : n
dialis|Dia_lis, Dia_le : a
dicacitas|dica_cita_s, dica_cita_tis : f
dicax|dica_x, dica_cis : a
dicio|di_cio_, di_cio_nis : f
dico|di_co_, di_cere, di_xi_, dictum : v3
dico|di_co_, di_ca_re, di_ca_vi_, di_ca_tum : v1
dicrotum|dicrotum, dicroti_ : n
dictamnum|dictamnum, dictamni_ : n
dictamnus|dictamnus, dictamni_ : f
dictata|dicta_ta, dicta_to_rum : npl
dictator|dicta_tor, dicta_to_ris : m
dictatorius|dicta_to_rius, dicta_to_ria, dicta_to_rium : a
dictatura|dicta_tu_ra, dicta_tu_rae : f
dictio|dictio_, dictio_nis : f
dictito|dictito_, dictita_re, dictita_vi_, dictita_tum : v1
dicto|dicto_, dicta_re, dicta_vi_, dicta_tum : v1
dictum|dictum, dicti_ : n
dido|di_do_, di_dere, di_didi_, di_ditum : v3
diduco|di_du_co_, di_du_cere, di_du_xi_, di_ductum : v3
dies|die_s, die_i_ : m
diffamo|diffa_mo_, diffa_ma_re, diffa_ma_vi_, diffa_ma_tum : v1
differo|differo_, differre, distuli_, di_la_tum : v5
differtus|differtus, differta, differtum : a
difficilis|difficilis, difficile : a
difficultas|difficulta_s, difficulta_tis : f
diffidentia|diffi_dentia, diffi_dentiae : f
diffido|diffi_do_, diffi_dere, diffi_sus sum : v3 semi-dep
diffindo|diffindo_, diffindere, diffidi_, diffissum : v3
diffingo|diffingo_, diffingere : v3
diffiteor|diffiteor, diffite_ri_ : v2 dep
diffluo|diffluo_, diffluere, difflu_xi_ : v3
diffugio|diffugio_, diffugere, diffu_gi_ : v3
diffundo|diffundo_, diffundere, diffu_di_, diffu_sum : v3
digero|di_gero_, di_gerere, di_gessi_, di_gestum : v3
digitus|digitus, digiti_ : m
dignatio|digna_tio_, digna_tio_nis : f
dignitas|dignita_s, dignita_tis : f
dignor|dignor, digna_ri_, digna_tus sum : v1 dep
dignosco|digno_sco_, digno_scere : v3
dignus|dignus, digna, dignum : a
digredior|di_gredior, di_gredi_, di_gressus sum : v3 dep
digressio|di_gressio_, di_gressio_nis : f
digressus|di_gressus, di_gressu_s : m
dijudico|di_ju_dico_, di_ju_dica_re, di_ju_dica_vi_, di_ju_dica_tum : v1
dijungo|di_jungo_, di_jungere, di_ju_nxi_, di_ju_nctum : v3
dilabor|di_la_bor, di_la_bi_, di_la_psus sum : v3 dep
dilacero|di_lacero_, di_lacera_re, di_lacera_vi_, di_lacera_tum : v1
dilanio|di_lanio_, di_lania_re, di_lania_vi_, di_lania_tum : v1
dilargior|di_largior, di_largi_ri_, di_largi_tus sum : v4 dep
dilato|di_la_to_, di_la_ta_re, di_la_ta_vi_, di_la_ta_tum : v1
dilectus|di_lectus, di_lectu_s : m
diligens|di_lige_ns, di_ligentis : a
diligentia|di_ligentia, di_ligentiae : f
diligo|di_ligo_, di_ligere, di_le_xi_, di_le_ctum : v3
dilucesco|di_lu_ce_sco_, di_lu_ce_scere, di_lu_xi_ : v3
dilucidus|di_lu_cidus, di_lu_cida, di_lu_cidum : a
diluo|di_luo_, di_luere, di_lui_, di_lu_tum : v3
diluvies|di_luvie_s, di_luvie_i_ : f
diluvium|di_luvium, di_luv(i)i_ : n
dimetior|di_me_tior, di_me_ti_ri_, di_me_nsus sum : v4 dep
